0,100.71258663667315,142.3264606639105
0,94.75853827213035,141.76366427529183
0,100.84287413363327,153.56025428623542
0,96.0564544321498,150.93090725316148
0,96.64307590588521,152.08883678866732
0,97.70265571802042,153.72655490029183
0,107.03503085481518,172.17953930569067
0,104.28008914457685,172.14119877796693
0,107.89979214798151,201.64871868920233
0,108.97324142752919,202.23526416585602
0,96.69258800462062,224.91431329036965
0,95.27169906675584,224.1350012159533
1,103.31973302225195,139.80717640442606
1,95.12890055021887,139.27966166099222
1,105.77638618677042,154.14282891536965
1,89.26851858888618,141.52503343871595
1,96.9276279790856,143.1863106456712
1,90.18491989907588,143.15342290856032
1,110.50030778818093,174.93274258268482
1,106.72885761186771,174.99156432392996
1,110.04595923516537,197.69909335481518
1,107.35515906189202,198.01596318701363
1,102.14877948686771,227.06639865029183
1,98.67787876945525,226.47227246473733
2,102.12685432879377,140.02127918287937
2,94.38649455860894,138.23137691512648
2,103.4954097762646,155.61667831955253
2,97.47159609071012,140.9098370622568
2,98.56467161660993,146.20588369406616
2,93.47924139713035,151.030539427286
2,108.49898163910505,171.66410809824902
2,104.44415734435798,172.0452904608463
2,110.1146795963035,199.76444704523345
2,107.2125220391537,200.1532481152724
2,98.48523566695039,226.9051518421693
2,96.02693906553988,226.5508534472276
3,102.12685432879377,140.02127918287937
3,94.38649455860894,138.23137691512648
3,103.4954097762646,155.61667831955253
3,97.47159609071012,140.9098370622568
3,98.56467161660993,146.20588369406616
3,93.47924139713035,151.030539427286
3,108.49898163910505,171.66410809824902
3,104.44415734435798,172.0452904608463
3,110.1146795963035,199.76444704523345
3,107.2125220391537,200.1532481152724
3,98.48523566695039,226.9051518421693
3,96.02693906553988,226.5508534472276
4,106.27012022738327,124.99745409776264
4,103.97882721303502,123.2954804535506
4,112.25249650413424,144.58885578793775
4,100.99360484557393,142.304554505107
4,110.29542915552042,141.90784973857004
4,103.23373282465954,142.98605833535993
4,111.7941581043288,159.57517631322958
4,113.6127397707928,159.78152738934824
4,114.98213118616245,187.66082882417317
4,112.27745204584144,187.97061192850194
4,106.70738843628405,220.07442014226655
4,106.29580724100195,219.79602383268485
5,104.41871732125486,113.03149509058852
5,103.82402115758755,113.2361457320039
5,110.04131391354572,117.3661976380107
5,111.13803729936771,116.4377887889105
5,113.13974343385215,137.85859223005838
5,113.30646203185798,141.39631338156616
5,106.77114048820525,144.19802179596303
5,111.68387683912938,147.90082760821986
5,115.29940000303988,177.30903833292803
5,116.65611890503405,177.6644576848249
5,119.50526849768968,207.71908058730546
5,119.16582753222276,211.06061527237355
6,104.33936686831225,122.35817044625486
6,111.09294253100681,125.02255213399806
6,110.04787816147861,131.71635609192606
6,116.19098826605058,129.2515047422179
6,115.60570624088035,129.66492886673151
6,113.25562948382782,128.51687895184824
6,113.40160087852627,154.39126337548637
6,118.47241115941148,154.25743251459144
6,117.36399372264106,180.37838946984436
6,120.9372245105788,181.1627173516537
6,124.5023616093142,215.47327182636187
6,128.13407215162937,215.84664548881324
7,109.55730749939202,133.79024045476655
7,115.05139302650778,133.5733257842899
7,115.12909054292315,137.34399699051556
7,111.86747628891051,138.0322835603113
7,117.14627158317121,139.81164123297665
7,115.66768186101653,143.4222435858463
7,121.6981357915856,159.24299306906616
7,125.14194354936771,159.63907085967898
7,121.0986328125,176.0972648650292
7,123.92681671023833,177.28903210116732
7,126.6594722762646,205.35572334022373
7,126.23172270184826,207.48449659533074
8,118.3112973461819,155.640313411965
8,118.7315517084144,154.2866913910506
8,123.5152830131323,169.24981380714982
8,123.12588346607491,168.20899577456225
8,126.01406705982491,183.7814627918288
8,130.40342100863327,183.00270169625486
9,111.13092207259241,143.35627811892024
9,124.63537550158074,170.77080040126458
9,120.6622290704037,165.04314734314204
9,122.85676830009727,164.463023619893
9,123.15535133450875,178.5776006201362
9,128.149281067607,181.17326194674123
9,130.39839570160507,199.8445669686284
9,132.7518733280642,191.8647593932393
10,97.85809824902724,134.80217959630352
10,99.95718514409047,134.79000106395915
10,96.04590983706225,156.20430675462063
10,94.30430371473736,152.02629119041828
10,90.98020086028697,162.3333763983463
10,93.49353834812743,162.59153848492218
10,104.94152974525778,165.8638398285506
10,107.22625851167315,164.66329492947472
10,101.30832776021401,194.76302209995137
10,105.65322341622083,195.06718142023345
10,104.22011794747083,213.9138497081712
10,103.00650155034047,220.11283666707197
11,100.88941284654669,137.01888147495137
11,113.48951050279669,136.367453489786
11,113.15473385821984,155.07020230423151
11,122.73530596425097,148.36952061040856
11,122.39787892144942,172.3805705860895
11,125.80610104571984,173.46066011065176
11,120.85026484982977,160.625132994893
11,124.68524858645428,160.84142068944553
11,119.91481677103599,183.5178669139105
11,122.45639667436771,184.3646833961576
11,119.54004666220817,205.80651902966926
11,123.1987171692607,205.7147715527724
12,101.73301845209144,131.36388162694553
12,116.50579667740759,131.95625987962063
12,102.89020701605058,145.26357687864785
12,119.99711211089495,143.68756839737355
12,106.67831955252919,153.9383207684825
12,114.72490006383755,155.0111335724708
12,117.70869748601653,155.58869239421207
12,122.33387037937743,154.53683578550584
12,116.53927339190176,183.01887007538912
12,119.78052992765078,183.8191193458171
12,120.70439795111868,203.51482703064204
12,121.04221447896401,203.47787344965954
13,101.57261711150292,137.53150079036965
13,116.08148597093872,132.99130213399806
13,100.57642836515078,153.525390625
13,121.58986844905156,147.7486814506323
13,98.35658210724708,167.7225004559825
13,119.2553045963035,163.5353462427043
13,112.51751732733463,166.494273619893
13,120.14163956104086,166.3099426982004
13,116.28616511125973,188.4944598127432
13,117.058504453429,191.42247537694553
13,116.73546935797665,209.97729587183852
13,118.37179102322472,212.7058190965467
14,99.86357573869164,136.43729480787937
14,110.19664244892996,133.07746382538912
14,97.2809574112354,153.08399957441634
14,112.90238554839495,148.37396643968873
14,94.74730020367218,165.38021339980546
14,104.0509674428502,166.6086872264105
14,107.86206909654669,168.41745576969845
14,113.92186740029183,166.48874483219845
14,106.03499475620136,190.37063776750972
14,111.75367065904669,190.74328945768482
